timestamp,device,rle_smoothed,rle_raw,rle_norm,E_th,E_pw,temp_c,vram_temp_c,power_w,util_pct,a_load,t_sustain_s,fan_pct,rolling_peak,collapse,alerts,cpu_freq_ghz,cycles_per_joule
2025-10-30T20:00:39.030238Z,cpu,0.113508,0.130038,0.04967,0.130038,1.0,,,35.38,28.3,0.283,600.0,,0.230265,0.0,,1.804,50996470.0
2025-10-30T20:00:40.031455Z,cpu,0.12245,0.147523,0.052614,0.147523,1.0,,,36.12,28.9,0.289,600.0,,0.229804,0.0,,1.804,49937720.0
2025-10-30T20:00:41.035901Z,cpu,0.14397,0.215125,0.049602,0.215125,1.0,,,46.38,37.1,0.371,600.0,,0.229345,0.0,,1.804,38900270.0
2025-10-30T20:00:42.037781Z,cpu,0.159864,0.188643,0.0476,0.188643,1.0,,,54.5,43.6,0.436,600.0,,0.228886,0.0,,1.804,33100920.0
2025-10-30T20:00:43.039573Z,cpu,0.168281,0.160075,0.048388,0.160075,1.0,,,56.62,45.3,0.453,600.0,,0.228428,0.0,,1.804,31858720.0
2025-10-30T20:00:44.041180Z,cpu,0.173046,0.153866,0.054125,0.153866,1.0,,,51.62,41.3,0.413,600.0,,0.227971,0.0,,1.804,34944310.0
2025-10-30T20:00:45.042626Z,cpu,0.174301,0.153798,0.062154,0.153798,1.0,,,44.63,35.7,0.357,600.0,,0.227515,0.0,,1.804,40425770.0
2025-10-30T20:00:46.044878Z,cpu,0.162943,0.158333,0.057386,0.158333,1.0,,,45.25,36.2,0.362,600.0,,0.22706,0.0,,1.804,39867400.0
2025-10-30T20:00:47.046384Z,cpu,0.157107,0.159463,0.056163,0.159463,1.0,,,44.5,35.6,0.356,600.0,,0.226606,0.0,,1.804,40539330.0
2025-10-30T20:00:48.048924Z,cpu,0.152665,0.137865,0.041551,0.137865,1.0,,,60.13,48.1,0.481,600.0,,0.226153,0.0,,1.804,30004160.0
2025-10-30T20:00:49.054107Z,cpu,0.153266,0.156869,0.048362,0.156869,1.0,,,51.12,40.9,0.409,600.0,,0.225701,0.0,,1.804,35286060.0
2025-10-30T20:00:50.056311Z,cpu,0.14132,0.094072,0.030409,0.094072,1.0,,,86.75,69.4,0.694,600.0,,0.225249,0.0,,1.804,20795390.0
2025-10-30T20:00:51.062485Z,cpu,0.128744,0.09545,0.041357,0.09545,1.0,,,50.12,40.1,0.401,600.0,,0.224799,0.0,,1.804,35990020.0
2025-10-30T20:00:52.064619Z,cpu,0.115142,0.091452,0.043221,0.091452,1.0,,,42.12,33.7,0.337,600.0,,0.224349,0.0,,1.804,42824930.0
2025-10-30T20:00:53.066318Z,cpu,0.105403,0.089173,0.039358,0.089173,1.0,,,42.37,33.9,0.339,600.0,,0.2239,0.0,,1.804,42572270.0
2025-10-30T20:00:54.068264Z,cpu,0.09182,0.088954,0.030246,0.088954,1.0,,,48.75,39.0,0.39,600.0,,0.223453,0.0,,1.804,37005130.0
2025-10-30T20:00:55.070495Z,cpu,0.09077,0.088822,0.032613,0.088822,1.0,,,44.25,35.4,0.354,600.0,,0.223006,0.0,,1.804,40768360.0
2025-10-30T20:00:56.072134Z,cpu,0.089605,0.089624,0.026081,0.089624,1.0,,,55.88,44.7,0.447,600.0,,0.22256,0.0,,1.804,32286350.0
2025-10-30T20:00:57.073859Z,cpu,0.089476,0.090807,0.024778,0.090807,1.0,,,59.0,47.2,0.472,600.0,,0.222115,0.0,,1.804,30576270.0
2025-10-30T20:00:58.082799Z,cpu,0.089404,0.088814,0.022687,0.088814,1.0,,,64.88,51.9,0.519,600.0,,0.22167,0.0,,1.804,27807320.0
2025-10-30T20:00:59.088155Z,cpu,0.089335,0.08861,0.024454,0.08861,1.0,,,59.75,47.8,0.478,600.0,,0.221227,0.0,,1.804,30192470.0
2025-10-30T20:01:00.091271Z,cpu,0.1,0.142144,0.033325,0.142144,1.0,,,48.12,38.5,0.385,600.0,,0.220785,0.0,,1.804,37485710.0
2025-10-30T20:01:01.093148Z,cpu,0.105115,0.115201,0.024374,0.115201,1.0,,,71.5,57.2,0.572,600.0,,0.220343,0.0,,1.804,25230770.0
2025-10-30T20:01:02.094987Z,cpu,0.111597,0.123219,0.035608,0.123219,1.0,,,50.5,40.4,0.404,600.0,,0.219902,0.0,,1.804,35722770.0
2025-10-30T20:01:03.097466Z,cpu,0.120365,0.132652,0.039375,0.132652,1.0,,,49.12,39.3,0.393,600.0,,0.219463,0.0,,1.804,36722650.0
2025-10-30T20:01:04.101960Z,cpu,0.128553,0.129549,0.032334,0.129549,1.0,,,65.5,52.4,0.524,600.0,,0.219024,0.0,,1.804,27541980.0
2025-10-30T20:01:05.106458Z,cpu,0.125419,0.126473,0.046467,0.126473,1.0,,,42.75,34.2,0.342,600.0,,0.218586,0.0,,1.804,42198830.0
2025-10-30T20:01:06.108274Z,cpu,0.126813,0.122169,0.041966,0.122169,1.0,,,48.5,38.8,0.388,600.0,,0.218148,0.0,,1.804,37195880.0
2025-10-30T20:01:07.109728Z,cpu,0.124226,0.110285,0.0289,0.110285,1.0,,,71.25,57.0,0.57,600.0,,0.217712,0.0,,1.804,25319300.0
2025-10-30T20:01:08.114504Z,cpu,0.120209,0.11257,0.037599,0.11257,1.0,,,51.62,41.3,0.413,600.0,,0.217277,0.0,,1.804,34944310.0
2025-10-30T20:01:09.115770Z,cpu,0.114881,0.102907,0.026639,0.102907,1.0,,,71.5,57.2,0.572,600.0,,0.216842,0.0,,1.804,25230770.0
2025-10-30T20:01:10.119362Z,cpu,0.110807,0.106105,0.029593,0.106105,1.0,,,61.38,49.1,0.491,600.0,,0.216408,0.0,,1.804,29393080.0
2025-10-30T20:01:11.123692Z,cpu,0.109461,0.115441,0.030852,0.115441,1.0,,,57.87,46.3,0.463,600.0,,0.215976,0.0,,1.804,31170630.0
2025-10-30T20:01:12.125990Z,cpu,0.109092,0.10844,0.0399,0.10844,1.0,,,43.38,34.7,0.347,600.0,,0.215544,0.0,,1.804,41590780.0
2025-10-30T20:01:13.128607Z,cpu,0.107233,0.10327,0.039523,0.10327,1.0,,,43.0,34.4,0.344,600.0,,0.215113,0.0,,1.804,41953490.0
2025-10-30T20:01:14.130551Z,cpu,0.104862,0.091056,0.050886,0.091056,1.0,,,31.38,25.1,0.251,600.0,,0.214682,0.0,,1.804,57498010.0
2025-10-30T20:01:15.132614Z,cpu,0.100446,0.084021,0.047608,0.084021,1.0,,,32.25,25.8,0.258,600.0,,0.214253,0.0,,1.804,55937980.0
2025-10-30T20:01:16.135966Z,cpu,0.091873,0.072579,0.056509,0.072579,1.0,,,23.62,18.9,0.189,600.0,,0.213824,0.0,,1.804,76359790.0
2025-10-30T20:01:17.138210Z,cpu,0.085263,0.075389,0.048277,0.075389,1.0,,,26.12,20.9,0.209,600.0,,0.213397,0.0,,1.804,69052630.0
2025-10-30T20:01:18.140372Z,cpu,0.079319,0.073548,0.041302,0.073548,1.0,,,28.88,23.1,0.231,600.0,,0.21297,0.0,,1.804,62476190.0
2025-10-30T20:01:19.142907Z,cpu,0.078522,0.087074,0.023577,0.087074,1.0,,,54.0,43.2,0.432,600.0,,0.212544,0.0,,1.804,33407410.0
2025-10-30T20:01:20.144354Z,cpu,0.082,0.10141,0.031443,0.10141,1.0,,,41.12,32.9,0.329,600.0,,0.212119,0.0,,1.804,43866260.0
2025-10-30T20:01:21.145757Z,cpu,0.091729,0.121222,0.034892,0.121222,1.0,,,41.5,33.2,0.332,600.0,,0.211695,0.0,,1.804,43469880.0
2025-10-30T20:01:22.147635Z,cpu,0.101293,0.12321,0.039157,0.12321,1.0,,,40.75,32.6,0.326,600.0,,0.211271,0.0,,1.804,44269940.0
2025-10-30T20:01:23.148897Z,cpu,0.109495,0.114557,0.035173,0.114557,1.0,,,50.12,40.1,0.401,600.0,,0.210849,0.0,,1.804,35990020.0
2025-10-30T20:01:24.153537Z,cpu,0.113862,0.108911,0.036412,0.108911,1.0,,,50.37,40.3,0.403,600.0,,0.210427,0.0,,1.804,35811410.0
2025-10-30T20:01:25.155654Z,cpu,0.115011,0.107152,0.058394,0.107152,1.0,,,29.75,23.8,0.238,600.0,,0.210006,0.0,,1.804,60638660.0
2025-10-30T20:01:26.158643Z,cpu,0.114625,0.119296,0.049551,0.119296,1.0,,,35.88,28.7,0.287,600.0,,0.209586,0.0,,1.804,50285710.0
2025-10-30T20:01:27.160831Z,cpu,0.112222,0.111195,0.030028,0.111195,1.0,,,61.25,49.0,0.49,600.0,,0.209167,0.0,,1.804,29453060.0
2025-10-30T20:01:28.163656Z,cpu,0.114076,0.123824,0.044338,0.123824,1.0,,,40.5,32.4,0.324,600.0,,0.208749,0.0,,1.804,44543210.0
2025-10-30T20:01:29.165236Z,cpu,0.118383,0.130448,0.040203,0.130448,1.0,,,47.12,37.7,0.377,600.0,,0.208331,0.0,,1.804,38281170.0
2025-10-30T20:01:30.167027Z,cpu,0.118466,0.107568,0.0735,0.107568,1.0,,,23.38,18.7,0.187,600.0,,0.207915,0.0,,1.804,77176470.0
2025-10-30T20:01:31.170667Z,cpu,0.11501,0.102016,0.034316,0.102016,1.0,,,54.38,43.5,0.435,600.0,,0.207499,0.0,,1.804,33177010.0
2025-10-30T20:01:32.173307Z,cpu,0.109283,0.082558,0.025177,0.082558,1.0,,,72.0,57.6,0.576,600.0,,0.207084,0.0,,1.804,25055560.0
2025-10-30T20:01:33.179465Z,cpu,0.095698,0.0559,0.029978,0.0559,1.0,,,99.12,79.3,0.793,600.0,,0.20667,0.0,,1.804,18199240.0
2025-10-30T20:01:34.187158Z,cpu,0.078283,0.043373,0.042204,0.043373,1.0,,,110.5,88.4,0.884,600.0,,0.206256,0.0,,1.804,16325790.0
2025-10-30T20:01:35.192470Z,cpu,0.065753,0.044919,0.013871,0.044919,1.0,,,79.12,63.3,0.633,600.0,,0.205844,0.0,,1.804,22799370.0
2025-10-30T20:01:36.194890Z,cpu,0.0548,0.04725,0.012307,0.04725,1.0,,,74.0,59.2,0.592,600.0,,0.205432,0.0,,1.804,24378380.0
2025-10-30T20:01:37.200320Z,cpu,0.047628,0.046698,0.009829,0.046698,1.0,,,81.0,64.8,0.648,600.0,,0.205021,0.0,,1.804,22271600.0
2025-10-30T20:01:38.205523Z,cpu,0.04643,0.049911,0.010926,0.049911,1.0,,,70.38,56.3,0.563,600.0,,0.204611,0.0,,1.804,25634100.0
2025-10-30T20:01:39.217318Z,cpu,0.048068,0.051563,0.013822,0.051563,1.0,,,56.62,45.3,0.453,600.0,,0.204202,0.0,,1.804,31858720.0
2025-10-30T20:01:40.223640Z,cpu,0.050961,0.059382,0.020081,0.059382,1.0,,,39.88,31.9,0.319,600.0,,0.203794,0.0,,1.804,45241380.0
2025-10-30T20:01:41.229701Z,cpu,0.052569,0.05529,0.019943,0.05529,1.0,,,41.62,33.3,0.333,600.0,,0.203386,0.0,,1.804,43339340.0
2025-10-30T20:01:42.234082Z,cpu,0.053499,0.05135,0.019617,0.05135,1.0,,,43.25,34.6,0.346,600.0,,0.202979,0.0,,1.804,41710980.0
2025-10-30T20:01:43.237997Z,cpu,0.054143,0.05313,0.021102,0.05313,1.0,,,40.37,32.3,0.323,600.0,,0.202573,0.0,,1.804,44681110.0
2025-10-30T20:01:44.239395Z,cpu,0.057746,0.06958,0.022203,0.06958,1.0,,,41.0,32.8,0.328,600.0,,0.202168,0.0,,1.804,44000000.0
2025-10-30T20:01:45.241586Z,cpu,0.060938,0.07534,0.022577,0.07534,1.0,,,42.75,34.2,0.342,600.0,,0.201764,0.0,,1.804,42198830.0
2025-10-30T20:01:46.243069Z,cpu,0.066339,0.082295,0.01809,0.082295,1.0,,,60.0,48.0,0.48,600.0,,0.20136,0.0,,1.804,30066670.0
2025-10-30T20:01:47.247099Z,cpu,0.077339,0.10635,0.02113,0.10635,1.0,,,59.88,47.9,0.479,600.0,,0.200957,0.0,,1.804,30129440.0
2025-10-30T20:01:48.251500Z,cpu,0.087492,0.103895,0.020222,0.103895,1.0,,,71.75,57.4,0.574,600.0,,0.200556,0.0,,1.804,25142860.0
2025-10-30T20:01:49.255438Z,cpu,0.092203,0.093133,0.022025,0.093133,1.0,,,69.25,55.4,0.554,600.0,,0.200154,0.0,,1.804,26050540.0
2025-10-30T20:01:50.259236Z,cpu,0.096578,0.097217,0.028938,0.097217,1.0,,,54.12,43.3,0.433,600.0,,0.199754,0.0,,1.804,33330250.0
2025-10-30T20:01:51.260859Z,cpu,0.098255,0.090679,0.022241,0.090679,1.0,,,73.38,58.7,0.587,600.0,,0.199355,0.0,,1.804,24586030.0
2025-10-30T20:01:52.264940Z,cpu,0.095949,0.094823,0.025435,0.094823,1.0,,,61.88,49.5,0.495,600.0,,0.198956,0.0,,1.804,29155560.0
2025-10-30T20:01:53.269748Z,cpu,0.095036,0.099326,0.033636,0.099326,1.0,,,45.0,36.0,0.36,600.0,,0.198558,0.0,,1.804,40088890.0
2025-10-30T20:01:54.271918Z,cpu,0.096333,0.099621,0.03684,0.099621,1.0,,,41.25,33.0,0.33,600.0,,0.198161,0.0,,1.804,43733330.0
2025-10-30T20:01:55.273378Z,cpu,0.098776,0.109431,0.028927,0.109431,1.0,,,55.5,44.4,0.444,600.0,,0.197765,0.0,,1.804,32504500.0
2025-10-30T20:01:56.276458Z,cpu,0.101019,0.101891,0.035754,0.101891,1.0,,,45.0,36.0,0.36,600.0,,0.197369,0.0,,1.804,40088890.0
2025-10-30T20:01:57.278386Z,cpu,0.099499,0.087226,0.045205,0.087226,1.0,,,33.88,27.1,0.271,600.0,,0.196974,0.0,,1.804,53254610.0
2025-10-30T20:01:58.279991Z,cpu,0.095131,0.077486,0.05928,0.077486,1.0,,,23.25,18.6,0.186,600.0,,0.19658,0.0,,1.804,77591400.0
2025-10-30T20:01:59.281298Z,cpu,0.091126,0.079596,0.045142,0.079596,1.0,,,30.62,24.5,0.245,600.0,,0.196187,0.0,,1.804,58906120.0
2025-10-30T20:02:00.283047Z,cpu,0.085398,0.080793,0.030076,0.080793,1.0,,,45.25,36.2,0.362,600.0,,0.195795,0.0,,1.804,39867400.0
2025-10-30T20:02:01.289617Z,cpu,0.081076,0.08028,0.018237,0.08028,1.0,,,73.88,59.1,0.591,600.0,,0.195403,0.0,,1.804,24419630.0
2025-10-30T20:02:02.292567Z,cpu,0.078973,0.076709,0.019318,0.076709,1.0,,,67.5,54.0,0.54,600.0,,0.195012,0.0,,1.804,26725930.0
2025-10-30T20:02:03.294257Z,cpu,0.075047,0.057856,0.018554,0.057856,1.0,,,91.88,73.5,0.735,600.0,,0.194622,0.0,,1.804,19635370.0
2025-10-30T20:02:04.299374Z,cpu,0.069615,0.052439,0.014747,0.052439,1.0,,,86.12,68.9,0.689,600.0,,0.194233,0.0,,1.804,20946300.0
2025-10-30T20:02:05.304596Z,cpu,0.063927,0.052349,0.020307,0.052349,1.0,,,50.75,40.6,0.406,600.0,,0.193845,0.0,,1.804,35546800.0
2025-10-30T20:02:06.306433Z,cpu,0.058054,0.050915,0.012506,0.050915,1.0,,,77.38,61.9,0.619,600.0,,0.193457,0.0,,1.804,23315020.0
2025-10-30T20:02:07.308690Z,cpu,0.053531,0.054094,0.014377,0.054094,1.0,,,61.0,48.8,0.488,600.0,,0.19307,0.0,,1.804,29573770.0
2025-10-30T20:02:08.311171Z,cpu,0.054533,0.062871,0.018259,0.062871,1.0,,,47.87,38.3,0.383,600.0,,0.192684,0.0,,1.804,37681460.0
2025-10-30T20:02:09.312897Z,cpu,0.05791,0.06932,0.021511,0.06932,1.0,,,42.62,34.1,0.341,600.0,,0.192299,0.0,,1.804,42322580.0
2025-10-30T20:02:10.314289Z,cpu,0.05941,0.05985,0.033243,0.05985,1.0,,,26.5,21.2,0.212,600.0,,0.191914,0.0,,1.804,68075470.0
2025-10-30T20:02:11.316218Z,cpu,0.061394,0.060835,0.017339,0.060835,1.0,,,57.75,46.2,0.462,600.0,,0.19153,0.0,,1.804,31238100.0
2025-10-30T20:02:12.321536Z,cpu,0.062357,0.058909,0.023656,0.058909,1.0,,,41.62,33.3,0.333,600.0,,0.191147,0.0,,1.804,43339340.0
2025-10-30T20:02:13.323725Z,cpu,0.063197,0.06707,0.026751,0.06707,1.0,,,36.75,29.4,0.294,600.0,,0.190765,0.0,,1.804,49088440.0
2025-10-30T20:02:14.325205Z,cpu,0.066415,0.085409,0.020911,0.085409,1.0,,,51.25,41.0,0.41,600.0,,0.190383,0.0,,1.804,35200000.0
2025-10-30T20:02:15.330285Z,cpu,0.071142,0.083485,0.019587,0.083485,1.0,,,59.38,47.5,0.475,600.0,,0.190003,0.0,,1.804,30383160.0
2025-10-30T20:02:16.331658Z,cpu,0.079855,0.104402,0.033406,0.104402,1.0,,,37.25,29.8,0.298,600.0,,0.189623,0.0,,1.804,48429530.0
2025-10-30T20:02:17.333501Z,cpu,0.090601,0.112637,0.038929,0.112637,1.0,,,36.12,28.9,0.289,600.0,,0.189243,0.0,,1.804,49937720.0
2025-10-30T20:02:18.337139Z,cpu,0.099565,0.111894,0.041774,0.111894,1.0,,,37.12,29.7,0.297,600.0,,0.188865,0.0,,1.804,48592590.0
2025-10-30T20:02:19.339299Z,cpu,0.104671,0.110937,0.035462,0.110937,1.0,,,47.25,37.8,0.378,600.0,,0.188487,0.0,,1.804,38179890.0
2025-10-30T20:02:20.342858Z,cpu,0.113977,0.130014,0.038892,0.130014,1.0,,,46.88,37.5,0.375,600.0,,0.18811,0.0,,1.804,38485330.0
2025-10-30T20:02:21.344309Z,cpu,0.122573,0.147384,0.045295,0.147384,1.0,,,42.88,34.3,0.343,600.0,,0.187734,0.0,,1.804,42075800.0
2025-10-30T20:02:22.346087Z,cpu,0.129199,0.145765,0.042855,0.145765,1.0,,,48.38,38.7,0.387,600.0,,0.187358,0.0,,1.804,37291990.0
2025-10-30T20:02:23.349494Z,cpu,0.13679,0.149848,0.054504,0.149848,1.0,,,39.38,31.5,0.315,600.0,,0.186984,0.0,,1.804,45815870.0
2025-10-30T20:02:24.352194Z,cpu,0.144794,0.15096,0.06075,0.15096,1.0,,,37.12,29.7,0.297,600.0,,0.18661,0.0,,1.804,48592590.0
2025-10-30T20:02:25.354444Z,cpu,0.161967,0.215876,0.064899,0.215876,1.0,,,39.12,31.3,0.313,600.0,,0.186236,0.0,,1.804,46108630.0
2025-10-30T20:02:26.356357Z,cpu,0.170064,0.187873,0.052615,0.187873,1.0,,,52.25,41.8,0.418,600.0,,0.185864,0.0,,1.804,34526320.0
2025-10-30T20:02:27.359648Z,cpu,0.163752,0.114201,0.038157,0.114201,1.0,,,71.12,56.9,0.569,600.0,,0.185492,0.0,,1.804,25363800.0
2025-10-30T20:02:28.361374Z,cpu,0.157199,0.117082,0.0474,0.117082,1.0,,,53.75,43.0,0.43,600.0,,0.185121,0.0,,1.804,33562790.0
2025-10-30T20:02:29.363319Z,cpu,0.148781,0.108875,0.039885,0.108875,1.0,,,61.12,48.9,0.489,600.0,,0.184751,0.0,,1.804,29513290.0
2025-10-30T20:02:30.364964Z,cpu,0.124044,0.092192,0.02844,0.092192,1.0,,,72.38,57.9,0.579,600.0,,0.184382,0.0,,1.804,24925730.0
2025-10-30T20:02:31.368026Z,cpu,0.105196,0.093633,0.029075,0.093633,1.0,,,59.12,47.3,0.473,600.0,,0.184013,0.0,,1.804,30511630.0
2025-10-30T20:02:32.370418Z,cpu,0.097903,0.077735,0.019747,0.077735,1.0,,,83.0,66.4,0.664,600.0,,0.183645,0.0,,1.804,21734940.0
2025-10-30T20:02:33.372908Z,cpu,0.089592,0.075524,0.018304,0.075524,1.0,,,81.88,65.5,0.655,600.0,,0.183277,0.0,,1.804,22033590.0
2025-10-30T20:02:34.379863Z,cpu,0.084829,0.085061,0.018902,0.085061,1.0,,,74.62,59.7,0.597,600.0,,0.182911,0.0,,1.804,24174200.0
2025-10-30T20:02:35.386164Z,cpu,0.085589,0.095992,0.018244,0.095992,1.0,,,86.38,69.1,0.691,600.0,,0.182545,0.0,,1.804,20885670.0
2025-10-30T20:02:36.390790Z,cpu,0.088376,0.10757,0.019212,0.10757,1.0,,,76.62,61.3,0.613,600.0,,0.18218,0.0,,1.804,23543230.0
2025-10-30T20:02:37.395361Z,cpu,0.094187,0.10679,0.020475,0.10679,1.0,,,76.62,61.3,0.613,600.0,,0.181816,0.0,,1.804,23543230.0
2025-10-30T20:02:38.399239Z,cpu,0.104435,0.12676,0.021428,0.12676,1.0,,,81.5,65.2,0.652,600.0,,0.181452,0.0,,1.804,22134970.0
2025-10-30T20:02:39.408671Z,cpu,0.115966,0.142718,0.0234,0.142718,1.0,,,84.12,67.3,0.673,600.0,,0.181089,0.0,,1.804,21444280.0
2025-10-30T20:02:40.413900Z,cpu,0.125927,0.145795,0.026254,0.145795,1.0,,,80.12,64.1,0.641,600.0,,0.180727,0.0,,1.804,22514820.0
2025-10-30T20:02:41.418970Z,cpu,0.154807,0.251972,0.033756,0.251972,1.0,,,76.38,61.1,0.611,600.0,,0.180365,0.0,,1.804,23620290.0
2025-10-30T20:02:42.425355Z,cpu,0.17587,0.212107,0.040812,0.212107,1.0,,,89.63,71.7,0.717,600.0,,0.180005,0.0,,1.804,20128310.0
